image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
260504UA1N_1_1.png,01_Good,01_Good,78.19,01_Good,81.58,True,STRONG_MATCH,81.58,True,0.0,False,0.3,False,4.5,False,5.74,False,22.57,False
260504XO6E_1_2.png,01_Good,01_Good,89.44,01_Good,73.64,True,STRONG_MATCH,73.64,True,0.0,False,0.0,False,4.75,False,2.37,False,22.53,False
260505C86N_1_1.png,01_Good,01_Good,51.21,01_Good,62.49,True,STRONG_MATCH,62.49,True,0.0,False,0.0,False,6.95,False,0.0,False,22.13,False
260505GOYV_1_2.png,01_Good,01_Good,54.16,01_Good,57.56,True,STRONG_MATCH,57.56,True,0.0,False,5.0,False,9.69,False,14.62,False,21.63,False
260505HYM1_1_1.png,01_Good,02_Out_of_Focus,57.66,01_Good,54.8,False,MISMATCH,54.8,True,0.0,False,5.0,False,7.18,False,26.64,False,22.08,False
260505J2WH_1_2.png,01_Good,01_Good,92.86,01_Good,78.04,True,STRONG_MATCH,78.04,True,0.0,False,8.04,False,6.04,False,3.45,False,22.29,False
260505KSCR_1_2.png,01_Good,01_Good,93.26,01_Good,71.62,True,STRONG_MATCH,71.62,True,0.0,False,1.19,False,6.34,False,5.48,False,22.24,False
260505NMQQ_1_1.png,01_Good,01_Good,85.08,01_Good,50.21,True,STRONG_MATCH,50.21,True,0.0,False,1.3,False,4.89,False,12.86,False,28.2,False
260505NMQQ_1_2.png,01_Good,01_Good,93.71,01_Good,44.0,True,WEAK_MATCH,44.0,False,0.0,False,0.53,False,0.0,False,3.56,False,30.44,False
260505VPIS_1_2.png,01_Good,01_Good,68.33,01_Good,58.39,True,STRONG_MATCH,58.39,True,0.0,False,5.0,False,6.45,False,15.28,False,22.22,False
260505YLLO_1_2.png,01_Good,05_No_Star,74.25,05_No_Star,66.8,True,STRONG_MATCH,64.72,True,2.0,False,5.0,False,8.01,False,66.8,True,21.93,False
260505Z6QP_1_1.png,01_Good,02_Out_of_Focus,64.42,01_Good,66.66,False,MISMATCH,66.66,True,0.0,False,0.76,False,5.28,False,13.08,False,22.43,False
