image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
260504UA1N_1_1.png,01_Good,01_Good,78.19,01_Good,66.77,True,STRONG_MATCH,66.77,True,26.44,False,0.0,False,4.5,False,17.24,False,22.57,False
260504XO6E_1_2.png,01_Good,01_Good,89.44,01_Good,78.05,True,STRONG_MATCH,78.05,True,39.56,False,0.0,False,4.75,False,14.89,False,22.53,False
260505C86N_1_1.png,01_Good,01_Good,51.21,01_Good,72.24,True,STRONG_MATCH,72.24,True,43.25,False,0.0,False,6.95,False,12.91,False,22.13,False
260505GOYV_1_2.png,01_Good,01_Good,54.16,01_Good,60.26,True,STRONG_MATCH,60.26,True,47.51,False,5.0,False,9.69,False,38.79,False,21.63,False
260505HYM1_1_1.png,01_Good,02_Out_of_Focus,57.66,05_No_Star,86.21,False,MISMATCH,5.0,False,2.0,False,5.0,False,7.18,False,86.21,True,22.08,False
260505J2WH_1_2.png,01_Good,01_Good,92.86,01_Good,83.02,True,STRONG_MATCH,83.02,True,34.33,False,0.0,False,6.04,False,15.37,False,22.29,False
260505KSCR_1_2.png,01_Good,01_Good,93.26,01_Good,62.27,True,STRONG_MATCH,62.27,True,36.85,False,4.68,False,6.34,False,17.24,False,22.24,False
260505NMQQ_1_1.png,01_Good,01_Good,85.08,01_Good,51.24,True,STRONG_MATCH,51.24,True,45.23,False,2.62,False,4.89,False,16.58,False,28.2,False
260505NMQQ_1_2.png,01_Good,01_Good,93.71,01_Good,45.76,True,WEAK_MATCH,45.76,False,43.03,False,0.0,False,0.0,False,15.0,False,30.44,False
260505VPIS_1_2.png,01_Good,01_Good,68.33,01_Good,65.87,True,STRONG_MATCH,65.87,True,45.01,False,5.0,False,6.45,False,17.24,False,22.22,False
