image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
2606063H5R_1_2.png,02_Out_of_Focus,02_Out_of_Focus,88.19,02_Out_of_Focus,97.98,True,STRONG_MATCH,10.0,False,97.98,True,2.81,False,5.89,False,0.0,False,22.43,False
2606065NHT_1_2 (2).png,02_Out_of_Focus,02_Out_of_Focus,87.89,02_Out_of_Focus,87.25,True,STRONG_MATCH,10.0,False,87.25,True,0.0,False,13.66,False,0.0,False,22.58,False
260606CXCN_1_2.png,02_Out_of_Focus,02_Out_of_Focus,89.49,02_Out_of_Focus,70.39,True,STRONG_MATCH,10.0,False,70.39,True,0.3,False,5.03,False,10.67,False,22.47,False
260606JD06_1_2.png,02_Out_of_Focus,02_Out_of_Focus,91.93,02_Out_of_Focus,87.52,True,STRONG_MATCH,10.0,False,87.52,True,7.57,False,15.38,False,0.0,False,24.52,False
260606L395_1_2.png,02_Out_of_Focus,02_Out_of_Focus,90.02,02_Out_of_Focus,97.13,True,STRONG_MATCH,10.0,False,97.13,True,0.0,False,4.86,False,0.0,False,22.58,False
260606OYH0_1_1.png,02_Out_of_Focus,02_Out_of_Focus,95.28,02_Out_of_Focus,70.4,True,STRONG_MATCH,10.0,False,70.4,True,0.0,False,6.7,False,8.74,False,22.17,False
260606WEOA_1_2.png,02_Out_of_Focus,02_Out_of_Focus,93.37,02_Out_of_Focus,80.81,True,STRONG_MATCH,10.0,False,80.81,True,3.57,False,5.66,False,7.6,False,22.36,False
260606YTIR_1_1.png,02_Out_of_Focus,02_Out_of_Focus,93.5,02_Out_of_Focus,100.0,True,STRONG_MATCH,10.0,False,100.0,True,3.24,False,6.17,False,0.0,False,22.27,False
260606Z6Z9_1_1.png,02_Out_of_Focus,02_Out_of_Focus,93.28,02_Out_of_Focus,90.14,True,STRONG_MATCH,10.0,False,90.14,True,3.73,False,9.2,False,0.0,False,22.58,False
260606Z6Z9_1_2 (2).png,02_Out_of_Focus,02_Out_of_Focus,94.1,02_Out_of_Focus,85.47,True,STRONG_MATCH,10.0,False,85.47,True,15.9,False,14.86,False,0.0,False,22.58,False
260614WALM_15_1.png,02_Out_of_Focus,02_Out_of_Focus,96.3,02_Out_of_Focus,51.57,True,STRONG_MATCH,10.0,False,51.57,True,0.0,False,47.27,False,0.0,False,9.68,False
260614WALM_3_1.png,02_Out_of_Focus,02_Out_of_Focus,95.7,02_Out_of_Focus,66.88,True,STRONG_MATCH,10.0,False,66.88,True,0.0,False,47.27,False,0.0,False,9.68,False
260614WALM_8_1.png,02_Out_of_Focus,02_Out_of_Focus,96.27,02_Out_of_Focus,55.61,True,STRONG_MATCH,10.0,False,55.61,True,0.0,False,46.97,False,0.0,False,12.58,False
260619J169_11.png,02_Out_of_Focus,02_Out_of_Focus,92.39,02_Out_of_Focus,53.19,True,STRONG_MATCH,10.0,False,53.19,True,0.0,False,43.59,False,0.0,False,15.15,False
260619J169_34.png,02_Out_of_Focus,02_Out_of_Focus,92.51,04_Over_Saturated,35.17,False,MISMATCH,10.0,False,33.27,False,0.0,False,35.17,False,0.0,False,22.58,False
260619J169_47.png,02_Out_of_Focus,02_Out_of_Focus,96.61,02_Out_of_Focus,53.19,True,STRONG_MATCH,10.0,False,53.19,True,17.21,False,47.14,False,0.0,False,9.95,False
260619J169_78.png,02_Out_of_Focus,02_Out_of_Focus,83.63,02_Out_of_Focus,53.19,True,STRONG_MATCH,10.0,False,53.19,True,19.63,False,33.34,False,0.0,False,22.58,False
2606222JG3_1_1.png,02_Out_of_Focus,02_Out_of_Focus,85.28,02_Out_of_Focus,79.34,True,STRONG_MATCH,10.0,False,79.34,True,0.0,False,25.45,False,0.0,False,22.58,False
