image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
2605045QHM_1_2.png,04_Over_Saturated,04_Over_Saturated,89.98,04_Over_Saturated,100.0,True,STRONG_MATCH,3.26,False,0.0,False,60.62,True,100.0,True,2.67,False,0.5,False
2605082ZGH_1_12.png,04_Over_Saturated,04_Over_Saturated,90.72,04_Over_Saturated,85.0,True,STRONG_MATCH,8.16,False,0.0,False,2.52,False,85.0,True,0.0,False,10.32,False
2605082ZGH_1_5.png,04_Over_Saturated,04_Over_Saturated,94.25,04_Over_Saturated,85.0,True,STRONG_MATCH,8.44,False,0.0,False,47.13,False,85.0,True,0.0,False,9.68,False
260511JK92_1_2.png,04_Over_Saturated,04_Over_Saturated,91.25,04_Over_Saturated,100.0,True,STRONG_MATCH,10.21,False,0.0,False,16.85,False,100.0,True,1.29,False,3.35,False
260515BCA7_11_1.png,04_Over_Saturated,04_Over_Saturated,97.44,04_Over_Saturated,85.0,True,STRONG_MATCH,9.86,False,0.0,False,3.19,False,85.0,True,0.0,False,9.68,False
260515BCA7_9_1.png,04_Over_Saturated,04_Over_Saturated,91.99,04_Over_Saturated,100.0,True,STRONG_MATCH,0.0,False,0.0,False,34.77,False,100.0,True,0.0,False,9.44,False
260515ELKI_13_1.png,04_Over_Saturated,04_Over_Saturated,94.93,04_Over_Saturated,85.0,True,STRONG_MATCH,9.27,False,0.0,False,22.16,False,85.0,True,0.0,False,9.68,False
260515ELKI_6_1.png,04_Over_Saturated,04_Over_Saturated,97.03,04_Over_Saturated,85.0,True,STRONG_MATCH,9.86,False,0.0,False,3.61,False,85.0,True,0.0,False,9.68,False
260515ELKI_8_1.png,04_Over_Saturated,04_Over_Saturated,97.57,04_Over_Saturated,100.0,True,STRONG_MATCH,0.0,False,0.0,False,3.82,False,100.0,True,0.0,False,9.44,False
260515EVU6_16_1.png,04_Over_Saturated,04_Over_Saturated,97.75,04_Over_Saturated,85.0,True,STRONG_MATCH,9.3,False,0.0,False,4.61,False,85.0,True,0.0,False,13.72,False
260515EVU6_17_1.png,04_Over_Saturated,04_Over_Saturated,97.36,04_Over_Saturated,85.0,True,STRONG_MATCH,9.89,False,0.0,False,3.3,False,85.0,True,0.0,False,9.68,False
260515EVU6_2_1.png,04_Over_Saturated,04_Over_Saturated,91.77,04_Over_Saturated,85.0,True,STRONG_MATCH,7.97,False,0.0,False,3.05,False,85.0,True,0.0,False,9.68,False
260515EVU6_6_1.png,04_Over_Saturated,04_Over_Saturated,95.2,04_Over_Saturated,100.0,True,STRONG_MATCH,0.0,False,0.0,False,22.08,False,100.0,True,0.0,False,9.44,False
260515GFRS_9_1.png,04_Over_Saturated,04_Over_Saturated,87.22,04_Over_Saturated,100.0,True,STRONG_MATCH,0.0,False,0.0,False,4.94,False,100.0,True,0.0,False,9.44,False
260515IC2A_1_2.png,04_Over_Saturated,04_Over_Saturated,87.02,03_Tracking_Error,72.38,False,MISMATCH,2.51,False,26.79,False,72.38,True,5.0,False,10.85,False,0.51,False
260515P2R1_15_1.png,04_Over_Saturated,04_Over_Saturated,97.77,06_Satellite,9.35,False,MISMATCH,0.0,False,1.19,False,5.0,False,5.0,False,0.0,False,9.35,False
260515P2R1_17_1.png,04_Over_Saturated,04_Over_Saturated,97.2,04_Over_Saturated,85.0,True,STRONG_MATCH,9.2,False,0.0,False,4.32,False,85.0,True,0.0,False,9.68,False
